date,maxtemp_c,mintemp_c,avgtemp_c,city,area,country,lat,lon,weekday,day_num,month_num,week,month,year,alpha-3,region_y
2023-11-19,10.6,4.4,7.7,Berlin,Berlin,Germany,52.52,13.4,sunday   ,19.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-20,10.1,8.5,9.2,Berlin,Berlin,Germany,52.52,13.4,monday   ,20.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-21,8.4,1.7,5.0,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,21.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-22,3.0,-0.5,1.3,Berlin,Berlin,Germany,52.52,13.4,wednesday,22.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-23,10.6,1.9,7.4,Berlin,Berlin,Germany,52.52,13.4,thursday ,23.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-24,7.1,1.9,3.8,Berlin,Berlin,Germany,52.52,13.4,friday   ,24.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-25,3.1,-0.6,1.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,25.0,11.0,47.0,november ,3ear,DEU,Europe
2023-11-26,2.0,-1.6,-0.1,Berlin,Berlin,Germany,52.52,13.4,sunday   ,26.0,11.0,48.0,november ,3ear,DEU,Europe
2023-11-27,1.5,-0.1,1.1,Berlin,Berlin,Germany,52.52,13.4,monday   ,27.0,11.0,48.0,november ,3ear,DEU,Europe
2023-11-28,0.4,-4.6,-1.3,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,28.0,11.0,48.0,november ,3ear,DEU,Europe
2023-11-29,0.4,-3.6,-1.5,Berlin,Berlin,Germany,52.52,13.4,wednesday,29.0,11.0,48.0,november ,3ear,DEU,Europe
2023-11-30,-0.9,-4.9,-3.6,Berlin,Berlin,Germany,52.52,13.4,thursday ,30.0,11.0,48.0,november ,3ear,DEU,Europe
2023-12-01,-1.3,-6.0,-3.5,Berlin,Berlin,Germany,52.52,13.4,friday   ,1.0,12.0,48.0,december ,3ear,DEU,Europe
2023-12-02,-1.2,-6.3,-4.4,Berlin,Berlin,Germany,52.52,13.4,saturday ,2.0,12.0,48.0,december ,3ear,DEU,Europe
2023-12-03,-0.8,-5.2,-3.0,Berlin,Berlin,Germany,52.52,13.4,sunday   ,3.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-04,-0.8,-5.4,-2.7,Berlin,Berlin,Germany,52.52,13.4,monday   ,4.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-05,0.0,-2.6,-1.3,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,5.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-06,1.2,-0.5,0.3,Berlin,Berlin,Germany,52.52,13.4,wednesday,6.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-07,0.8,-2.1,-0.0,Berlin,Berlin,Germany,52.52,13.4,thursday ,7.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-08,0.3,-1.7,-0.2,Berlin,Berlin,Germany,52.52,13.4,friday   ,8.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-09,3.4,0.9,2.2,Berlin,Berlin,Germany,52.52,13.4,saturday ,9.0,12.0,49.0,december ,3ear,DEU,Europe
2023-12-10,6.8,2.8,5.3,Berlin,Berlin,Germany,52.52,13.4,sunday   ,10.0,12.0,50.0,december ,3ear,DEU,Europe
2023-12-11,8.9,5.8,7.5,Berlin,Berlin,Germany,52.52,13.4,monday   ,11.0,12.0,50.0,december ,3ear,DEU,Europe
2023-12-12,6.6,4.2,5.9,Berlin,Berlin,Germany,52.52,13.4,tuesday  ,12.0,12.0,50.0,december ,3ear,DEU,Europe
2023-01-17,18.4,11.7,14.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,17.0,1.0,3.0,january  ,3ear,ISR,Asia
2023-01-18,19.0,11.4,15.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,18.0,1.0,3.0,january  ,3ear,ISR,Asia
2023-01-19,22.3,13.1,16.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,19.0,1.0,3.0,january  ,3ear,ISR,Asia
2023-01-20,22.1,13.3,17.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,20.0,1.0,3.0,january  ,3ear,ISR,Asia
2023-01-21,20.4,12.7,15.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,21.0,1.0,3.0,january  ,3ear,ISR,Asia
2023-01-22,21.7,12.5,16.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,22.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-23,22.8,13.0,17.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,23.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-24,22.9,14.3,18.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,24.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-25,21.0,14.5,17.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,25.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-26,19.3,12.3,16.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,26.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-27,23.3,13.6,18.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,27.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-28,23.2,15.4,19.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,28.0,1.0,4.0,january  ,3ear,ISR,Asia
2023-01-29,19.7,14.7,16.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,29.0,1.0,5.0,january  ,3ear,ISR,Asia
2023-01-30,18.7,14.1,16.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,30.0,1.0,5.0,january  ,3ear,ISR,Asia
2023-01-31,16.0,12.7,14.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,31.0,1.0,5.0,january  ,3ear,ISR,Asia
2023-02-01,16.0,12.3,13.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,1.0,2.0,5.0,february ,3ear,ISR,Asia
2023-02-02,16.3,13.2,14.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,2.0,2.0,5.0,february ,3ear,ISR,Asia
2023-02-03,16.1,12.3,14.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,3.0,2.0,5.0,february ,3ear,ISR,Asia
2023-02-04,15.8,12.1,13.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,4.0,2.0,5.0,february ,3ear,ISR,Asia
2023-02-05,17.9,13.5,15.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,5.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-06,15.6,12.1,14.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,6.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-07,14.7,11.7,13.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,7.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-08,14.1,10.1,12.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,8.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-09,12.2,8.6,10.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,9.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-10,14.3,10.1,12.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,10.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-11,16.3,9.3,12.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,11.0,2.0,6.0,february ,3ear,ISR,Asia
2023-02-12,15.1,11.2,12.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,12.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-13,16.5,9.5,12.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,13.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-14,15.7,9.9,12.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,14.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-15,15.1,11.1,12.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,15.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-16,14.5,10.1,12.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,16.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-17,18.3,10.3,13.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,17.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-18,19.8,11.2,14.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,18.0,2.0,7.0,february ,3ear,ISR,Asia
2023-02-19,20.4,12.1,15.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,19.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-20,19.9,11.9,15.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,20.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-21,17.3,12.3,14.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,21.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-22,17.3,10.5,14.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,22.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-23,16.3,11.3,14.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,23.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-24,17.9,11.8,14.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,24.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-25,17.7,12.4,14.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,25.0,2.0,8.0,february ,3ear,ISR,Asia
2023-02-26,21.0,12.9,16.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,26.0,2.0,9.0,february ,3ear,ISR,Asia
2023-02-27,24.3,14.2,19.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,27.0,2.0,9.0,february ,3ear,ISR,Asia
2023-02-28,28.5,17.5,21.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,28.0,2.0,9.0,february ,3ear,ISR,Asia
2023-03-01,25.2,17.7,21.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,1.0,3.0,9.0,march    ,3ear,ISR,Asia
2023-03-02,28.9,18.1,22.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,2.0,3.0,9.0,march    ,3ear,ISR,Asia
2023-03-03,21.8,16.1,19.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,3.0,3.0,9.0,march    ,3ear,ISR,Asia
2023-03-04,21.4,14.6,17.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,4.0,3.0,9.0,march    ,3ear,ISR,Asia
2023-03-05,30.0,16.4,21.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,5.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-06,19.1,15.9,17.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,6.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-07,20.2,14.4,16.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,7.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-08,20.5,14.9,16.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,8.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-09,18.3,13.3,15.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,9.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-10,21.8,13.0,16.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,10.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-11,23.2,15.8,19.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,11.0,3.0,10.0,march    ,3ear,ISR,Asia
2023-03-12,24.0,16.6,19.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,12.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-13,22.6,16.3,18.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,13.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-14,18.3,15.0,16.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,14.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-15,17.8,13.5,15.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,15.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-16,20.5,13.0,16.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,16.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-17,20.9,16.3,18.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,17.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-18,20.1,15.3,17.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,18.0,3.0,11.0,march    ,3ear,ISR,Asia
2023-03-19,18.0,14.6,16.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,19.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-20,17.1,14.3,15.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,20.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-21,18.6,14.2,16.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,21.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-22,19.1,13.9,16.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,22.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-23,21.7,16.3,18.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,23.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-24,23.6,16.6,19.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,24.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-25,20.4,17.2,18.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,25.0,3.0,12.0,march    ,3ear,ISR,Asia
2023-03-26,20.4,15.7,17.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,26.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-03-27,19.8,15.2,17.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,27.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-03-28,22.3,14.9,18.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,28.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-03-29,18.9,14.6,17.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,29.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-03-30,16.0,13.7,14.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,30.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-03-31,16.9,13.2,14.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,31.0,3.0,13.0,march    ,3ear,ISR,Asia
2023-04-01,20.5,12.9,15.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,1.0,4.0,13.0,april    ,3ear,ISR,Asia
2023-04-02,21.9,11.7,16.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,2.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-03,25.6,14.3,19.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,3.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-04,28.8,17.0,21.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,4.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-05,22.8,15.0,18.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,5.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-06,20.3,15.2,17.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,6.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-07,27.9,15.4,20.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,7.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-08,25.1,15.4,20.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,8.0,4.0,14.0,april    ,3ear,ISR,Asia
2023-04-09,29.5,18.9,23.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,9.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-10,30.8,18.2,24.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,10.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-11,18.4,15.5,17.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,11.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-12,16.7,13.3,15.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,12.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-13,18.8,13.9,15.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,13.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-14,21.1,13.3,17.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,14.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-15,24.3,16.3,19.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,15.0,4.0,15.0,april    ,3ear,ISR,Asia
2023-04-16,24.8,15.8,19.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,16.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-17,26.1,16.6,20.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,17.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-18,28.1,18.0,22.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,18.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-19,29.2,19.5,23.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,19.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-20,22.4,17.1,19.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,20.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-21,22.5,15.2,18.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,21.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-22,23.7,14.7,19.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,22.0,4.0,16.0,april    ,3ear,ISR,Asia
2023-04-23,23.3,15.7,19.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,23.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-24,24.1,17.0,20.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,24.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-25,24.2,15.5,19.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,25.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-26,24.8,14.5,19.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,26.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-27,25.6,15.1,20.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,27.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-28,21.5,17.4,19.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,28.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-29,20.6,16.4,18.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,29.0,4.0,17.0,april    ,3ear,ISR,Asia
2023-04-30,20.3,15.6,17.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,30.0,4.0,18.0,april    ,3ear,ISR,Asia
2023-05-01,21.7,15.0,18.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,1.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-02,23.4,15.6,19.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,2.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-03,25.9,16.6,21.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,3.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-04,30.1,18.8,24.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,4.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-05,34.3,21.1,25.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,5.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-06,24.7,18.9,21.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,6.0,5.0,18.0,may      ,3ear,ISR,Asia
2023-05-07,22.3,17.2,19.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,7.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-08,21.7,16.7,19.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,8.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-09,24.3,16.9,20.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,9.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-10,26.4,17.0,21.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,10.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-11,28.6,19.3,23.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,11.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-12,26.4,19.2,22.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,12.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-13,23.0,18.5,20.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,13.0,5.0,19.0,may      ,3ear,ISR,Asia
2023-05-14,24.9,17.1,20.2,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,14.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-15,27.8,17.6,22.1,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,15.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-16,31.5,18.8,24.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,16.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-17,29.4,20.7,24.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,17.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-18,24.2,19.1,21.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,18.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-19,22.9,18.7,20.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,19.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-20,24.3,18.4,20.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,20.0,5.0,20.0,may      ,3ear,ISR,Asia
2023-05-21,25.4,18.1,21.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,21.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-22,29.0,21.5,25.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,22.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-23,28.3,19.9,23.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,23.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-24,30.3,21.5,24.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,24.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-25,27.2,20.3,22.9,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,25.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-26,26.5,18.4,22.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,26.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-27,36.0,22.3,28.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,27.0,5.0,21.0,may      ,3ear,ISR,Asia
2023-05-28,31.8,24.4,27.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,28.0,5.0,22.0,may      ,3ear,ISR,Asia
2023-05-29,25.8,20.1,22.8,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,29.0,5.0,22.0,may      ,3ear,ISR,Asia
2023-05-30,26.3,20.2,22.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,30.0,5.0,22.0,may      ,3ear,ISR,Asia
2023-05-31,28.1,19.7,23.5,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,31.0,5.0,22.0,may      ,3ear,ISR,Asia
2023-06-01,32.9,20.1,27.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,thursday ,1.0,6.0,22.0,june     ,3ear,ISR,Asia
2023-06-02,38.7,27.0,32.7,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,friday   ,2.0,6.0,22.0,june     ,3ear,ISR,Asia
2023-06-03,28.6,22.4,25.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,saturday ,3.0,6.0,22.0,june     ,3ear,ISR,Asia
2023-06-04,27.6,20.0,23.6,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,sunday   ,4.0,6.0,23.0,june     ,3ear,ISR,Asia
2023-06-05,27.6,20.3,23.3,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,monday   ,5.0,6.0,23.0,june     ,3ear,ISR,Asia
2023-06-06,28.1,19.8,23.4,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,tuesday  ,6.0,6.0,23.0,june     ,3ear,ISR,Asia
2023-06-07,28.8,20.5,24.0,Tel Aviv-Yafo,Tel Aviv,Israel,32.07,34.76,wednesday,7.0,6.0,23.0,june     ,3ear,ISR,Asia
